;number;id;count;thumbnail_path;error;status;obj_names;obj_scores;ocr_texts;emotions;colors;cropped_colors
1231;1231;NJAtY43vsl8;4;['images\\maxresdefault\\1231_GB_NJAtY43vsl8_0.jpg'];[False];[200];['person', 'person', 'person', 'chair'];[0.723107, 0.7171441, 0.71305096, 0.6200966];" 
";['happy'];[([(28, 28, 28), 'Grey11'], 9066.0), ([(8, 8, 8), 'Grey3'], 8149.0), ([(18, 18, 18), 'Grey7'], 6766.0), ([(135, 95, 95), 'LightPink4'], 4415.0), ([(38, 38, 38), 'Grey15'], 4402.0)];[([(0, 0, 0), 'Black'], 10568.0), ([(128, 128, 128), 'Gray'], 5502.0), ([(128, 128, 0), 'Olive'], 2554.0), ([(128, 0, 0), 'Maroon'], 1768.0), ([(192, 192, 192), 'Silver'], 132.0)]
1232;1232;NKin_i1pcFA;11;['images\\maxresdefault\\1232_GB_NKin_i1pcFA_0.jpg'];[False];[200];['car', 'person'];[0.97527575, 0.8316813];" 
";['happy'];[([(215, 215, 255), 'LightSteelBlue1'], 7022.0), ([(175, 175, 215), 'LightSteelBlue3'], 4732.0), ([(48, 48, 48), 'Grey19'], 3276.0), ([(135, 135, 175), 'LightSlateGrey'], 3217.0), ([(38, 38, 38), 'Grey15'], 3079.0)];[([(0, 0, 0), 'Black'], 6919.0), ([(192, 192, 192), 'Silver'], 6320.0), ([(128, 128, 128), 'Gray'], 6186.0), ([(0, 0, 128), 'Navy'], 466.0), ([(255, 255, 255), 'White'], 246.0)]
1233;1233;NLCfRHdi6Ig;3;['images\\maxresdefault\\1233_GB_NLCfRHdi6Ig_0.jpg'];[False];[200];['person', 'person'];[0.91037375, 0.90916777];" 
";[];[([(135, 135, 95), 'Wheat4'], 4399.0), ([(0, 175, 215), 'DeepSkyBlue2'], 3474.0), ([(78, 78, 78), 'Grey30'], 2875.0), ([(88, 88, 88), 'Grey35'], 2757.0), ([(68, 68, 68), 'Grey27'], 2425.0)];[([(128, 128, 128), 'Gray'], 12479.0), ([(0, 128, 128), 'Teal'], 2510.0), ([(192, 192, 192), 'Silver'], 2236.0), ([(0, 0, 128), 'Navy'], 1364.0), ([(0, 0, 0), 'Black'], 884.0)]
1234;1234;NMFnVfsNf5Y;26;['images\\maxresdefault\\1234_GB_NMFnVfsNf5Y_0.jpg'];[False];[200];[];[];" 
";[];[([(18, 18, 18), 'Grey7'], 4310.0), ([(8, 8, 8), 'Grey3'], 4054.0), ([(135, 95, 0), 'Orange4'], 2956.0), ([(28, 28, 28), 'Grey11'], 2670.0), ([(95, 95, 0), 'Orange4'], 2155.0)];[([(128, 128, 0), 'Olive'], 4315.0), ([(128, 0, 0), 'Maroon'], 3996.0), ([(192, 192, 192), 'Silver'], 3981.0), ([(0, 0, 0), 'Black'], 2694.0), ([(128, 128, 128), 'Gray'], 2583.0)]
1235;1235;NNJKWVmK-GM;18;['images\\maxresdefault\\1235_GB_NNJKWVmK-GM_0.jpg'];[False];[200];['person'];[0.9068634];" 
";[];[([(175, 215, 215), 'LightCyan3'], 15279.0), ([(175, 175, 215), 'LightSteelBlue3'], 6807.0), ([(215, 215, 175), 'LightYellow3'], 6395.0), ([(208, 208, 208), 'Grey82'], 2533.0), ([(198, 198, 198), 'Grey78'], 2388.0)];[([(192, 192, 192), 'Silver'], 16915.0), ([(128, 128, 128), 'Gray'], 1379.0), ([(128, 128, 0), 'Olive'], 1270.0), ([(0, 0, 0), 'Black'], 538.0), ([(255, 255, 255), 'White'], 352.0)]
1236;1236;NNSO_4yKM0M;2;['images\\maxresdefault\\1236_GB_NNSO_4yKM0M_0.jpg'];[False];[200];['person', 'person'];[0.9568973, 0.9450336];"    

TeV TO
";['neutral', 'neutral'];[([(0, 0, 0), 'Black'], 8480.0), ([(38, 38, 38), 'Grey15'], 6283.0), ([(28, 28, 28), 'Grey11'], 6029.0), ([(18, 18, 18), 'Grey7'], 4999.0), ([(8, 8, 8), 'Grey3'], 3769.0)];[([(0, 0, 0), 'Black'], 11956.0), ([(192, 192, 192), 'Silver'], 2828.0), ([(128, 128, 128), 'Gray'], 2565.0), ([(255, 255, 255), 'White'], 1365.0), ([(128, 0, 0), 'Maroon'], 1057.0)]
1237;1237;NRh8KWiCxWU;11;['images\\maxresdefault\\1237_GB_NRh8KWiCxWU_0.jpg'];[False];[200];['person'];[0.96593404];" 

PA_OG]IIq
";['fear'];[([(175, 0, 135), 'MediumVioletRed'], 9180.0), ([(218, 218, 218), 'Grey85'], 3987.0), ([(28, 28, 28), 'Grey11'], 3743.0), ([(135, 95, 175), 'MediumPurple3'], 3665.0), ([(135, 0, 175), 'DarkMagenta'], 2715.0)];[([(128, 0, 128), 'Purple'], 8317.0), ([(128, 128, 128), 'Gray'], 5790.0), ([(192, 192, 192), 'Silver'], 2742.0), ([(0, 0, 0), 'Black'], 1797.0), ([(128, 0, 0), 'Maroon'], 1541.0)]
1238;1238;NUjLi_tm-aM;18;['images\\maxresdefault\\1238_GB_NUjLi_tm-aM_0.jpg'];[False];[200];['person', 'person'];[0.84883684, 0.80061287];" 
";[];[([(28, 28, 28), 'Grey11'], 11425.0), ([(18, 18, 18), 'Grey7'], 6634.0), ([(38, 38, 38), 'Grey15'], 6008.0), ([(48, 48, 48), 'Grey19'], 4415.0), ([(68, 68, 68), 'Grey27'], 3620.0)];[([(0, 0, 0), 'Black'], 10212.0), ([(128, 128, 128), 'Gray'], 5038.0), ([(0, 0, 128), 'Navy'], 1974.0), ([(128, 0, 0), 'Maroon'], 1331.0), ([(128, 128, 0), 'Olive'], 687.0)]
1239;1239;NV-3s2wwC8c;36;['images\\maxresdefault\\1239_GB_NV-3s2wwC8c_0.jpg'];[False];[200];['person', 'person', 'person', 'person', 'person', 'person'];[0.87003917, 0.822254, 0.7259309, 0.66784936, 0.656937, 0.5971892];" 
";['happy'];[([(175, 135, 95), 'LightSalmon3'], 8053.0), ([(135, 95, 95), 'LightPink4'], 4253.0), ([(175, 175, 135), 'NavajoWhite3'], 3480.0), ([(28, 28, 28), 'Grey11'], 3112.0), ([(38, 38, 38), 'Grey15'], 2673.0)];[([(192, 192, 192), 'Silver'], 8835.0), ([(128, 128, 128), 'Gray'], 6350.0), ([(0, 0, 0), 'Black'], 3418.0), ([(128, 128, 0), 'Olive'], 977.0), ([(255, 255, 255), 'White'], 474.0)]
1240;1240;NVCqz2BDfcQ;12;['images\\maxresdefault\\1240_GB_NVCqz2BDfcQ_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.8237065, 0.71214676, 0.58225244, 0.52242273];" 
";[];[([(0, 0, 0), 'Black'], 13680.0), ([(48, 48, 48), 'Grey19'], 4881.0), ([(28, 28, 28), 'Grey11'], 4310.0), ([(38, 38, 38), 'Grey15'], 4204.0), ([(68, 68, 68), 'Grey27'], 4069.0)];[([(128, 128, 128), 'Gray'], 11006.0), ([(0, 0, 0), 'Black'], 8209.0), ([(192, 192, 192), 'Silver'], 962.0), ([(0, 0, 128), 'Navy'], 396.0), ([(0, 128, 128), 'Teal'], 139.0)]
1241;1241;NWGguhHrzpw;3;['ERROR'];[True];[404];[];[];;[];[];[]
1242;1242;NWdc7PyZNLA;1;['images\\maxresdefault\\1242_GB_NWdc7PyZNLA_0.jpg'];[False];[200];['person'];[0.9114272];" 
";['happy'];[([(8, 8, 8), 'Grey3'], 14577.0), ([(18, 18, 18), 'Grey7'], 6186.0), ([(38, 38, 38), 'Grey15'], 5291.0), ([(28, 28, 28), 'Grey11'], 4920.0), ([(48, 48, 48), 'Grey19'], 4339.0)];[([(0, 0, 0), 'Black'], 9729.0), ([(128, 128, 128), 'Gray'], 6775.0), ([(128, 128, 0), 'Olive'], 2606.0), ([(128, 0, 0), 'Maroon'], 1424.0), ([(192, 192, 192), 'Silver'], 92.0)]
1243;1243;NXNM0dTzHOE;11;['ERROR'];[True];[404];[];[];;[];[];[]
1244;1244;NXin9D2Nc10;11;['ERROR'];[True];[404];[];[];;[];[];[]
1245;1245;NZ74oFctP_g;21;['ERROR'];[True];[404];[];[];;[];[];[]
1246;1246;NaY91YjVbEM;1;['images\\maxresdefault\\1246_GB_NaY91YjVbEM_0.jpg'];[False];[200];['person'];[0.95101583];" 
";[];[([(95, 95, 175), 'SlateBlue3'], 4531.0), ([(0, 0, 95), 'NavyBlue'], 4273.0), ([(28, 28, 28), 'Grey11'], 3167.0), ([(18, 18, 18), 'Grey7'], 3057.0), ([(38, 38, 38), 'Grey15'], 2824.0)];[([(128, 128, 128), 'Gray'], 7320.0), ([(0, 0, 128), 'Navy'], 6153.0), ([(192, 192, 192), 'Silver'], 3166.0), ([(0, 0, 0), 'Black'], 1921.0), ([(128, 0, 0), 'Maroon'], 797.0)]
1247;1247;NcVxrr_q3Hw;8;['images\\maxresdefault\\1247_GB_NcVxrr_q3Hw_0.jpg'];[False];[200];['cup', 'dining table', 'person', 'person'];[0.859104, 0.7555625, 0.55547005, 0.55134094];" 
";[];[([(18, 18, 18), 'Grey7'], 6219.0), ([(135, 95, 95), 'LightPink4'], 5999.0), ([(58, 58, 58), 'Grey23'], 4725.0), ([(68, 68, 68), 'Grey27'], 4292.0), ([(175, 135, 95), 'LightSalmon3'], 3826.0)];[([(128, 128, 128), 'Gray'], 6727.0), ([(0, 0, 0), 'Black'], 5532.0), ([(128, 0, 0), 'Maroon'], 3488.0), ([(128, 128, 0), 'Olive'], 3334.0), ([(192, 192, 192), 'Silver'], 1652.0)]
1248;1248;NclJj1h_MW4;10;['images\\maxresdefault\\1248_GB_NclJj1h_MW4_0.jpg'];[False];[200];['person'];[0.962108];"NBC NEWS
Ls! T
";['neutral'];[([(175, 135, 95), 'LightSalmon3'], 20235.0), ([(135, 95, 95), 'LightPink4'], 9569.0), ([(18, 18, 18), 'Grey7'], 5882.0), ([(28, 28, 28), 'Grey11'], 3781.0), ([(135, 135, 95), 'Wheat4'], 3603.0)];[([(128, 128, 128), 'Gray'], 10279.0), ([(0, 0, 0), 'Black'], 7050.0), ([(128, 128, 0), 'Olive'], 1613.0), ([(128, 0, 0), 'Maroon'], 1473.0), ([(0, 128, 128), 'Teal'], 245.0)]
1249;1249;NdqLiIaZoeo;7;['images\\maxresdefault\\1249_GB_NdqLiIaZoeo_0.jpg'];[False];[200];['clock', 'person'];[0.9128557, 0.7690616];" 
";['fear'];[([(0, 0, 0), 'Black'], 11134.0), ([(95, 0, 0), 'DarkRed'], 8441.0), ([(8, 8, 8), 'Grey3'], 4901.0), ([(215, 175, 135), 'Tan'], 3816.0), ([(175, 135, 135), 'RosyBrown'], 3200.0)];[([(192, 192, 192), 'Silver'], 8839.0), ([(128, 128, 128), 'Gray'], 5579.0), ([(0, 0, 0), 'Black'], 3023.0), ([(128, 0, 0), 'Maroon'], 1809.0), ([(255, 255, 255), 'White'], 1239.0)]
1250;1250;NfFlVcAW_PA;6;['ERROR'];[True];[404];[];[];;[];[];[]
1251;1251;NgVF0DMX3d4;9;['images\\maxresdefault\\1251_GB_NgVF0DMX3d4_0.jpg'];[False];[200];['person', 'person'];[0.85577005, 0.80676347];" 
";['happy', 'sad'];[([(135, 175, 95), 'DarkOliveGreen3'], 5939.0), ([(135, 135, 95), 'Wheat4'], 5669.0), ([(95, 135, 0), 'Chartreuse4'], 5088.0), ([(95, 135, 95), 'DarkSeaGreen4'], 3710.0), ([(95, 95, 0), 'Orange4'], 3273.0)];[([(128, 128, 128), 'Gray'], 7334.0), ([(128, 128, 0), 'Olive'], 6642.0), ([(192, 192, 192), 'Silver'], 3475.0), ([(0, 0, 0), 'Black'], 1068.0), ([(255, 255, 0), 'Yellow'], 954.0)]
1252;1252;NhNJjvStrJM;4;['images\\maxresdefault\\1252_GB_NhNJjvStrJM_0.jpg'];[False];[200];['person', 'person'];[0.93453795, 0.92023104];" 

 

 

ANNIHILATION MOWIE REV

 

 

 
";['happy', 'neutral'];[([(18, 18, 18), 'Grey7'], 9238.0), ([(8, 8, 8), 'Grey3'], 6028.0), ([(0, 0, 0), 'Black'], 4906.0), ([(28, 28, 28), 'Grey11'], 4498.0), ([(38, 38, 38), 'Grey15'], 2884.0)];[([(0, 0, 0), 'Black'], 12264.0), ([(128, 128, 0), 'Olive'], 3367.0), ([(128, 128, 128), 'Gray'], 2262.0), ([(128, 0, 0), 'Maroon'], 1951.0), ([(192, 192, 192), 'Silver'], 568.0)]
1253;1253;NooW_RbfdWI;38;['images\\maxresdefault\\1253_GB_NooW_RbfdWI_0.jpg'];[False];[200];[];[];" 
";[];[([(28, 28, 28), 'Grey11'], 8359.0), ([(38, 38, 38), 'Grey15'], 7622.0), ([(18, 18, 18), 'Grey7'], 7522.0), ([(8, 8, 8), 'Grey3'], 7327.0), ([(0, 0, 0), 'Black'], 7243.0)];[([(0, 0, 0), 'Black'], 14098.0), ([(128, 0, 0), 'Maroon'], 2520.0), ([(128, 128, 0), 'Olive'], 1566.0), ([(128, 128, 128), 'Gray'], 1377.0), ([(0, 128, 128), 'Teal'], 772.0)]
1254;1254;NoyaSowvcJw;9;['ERROR'];[True];[404];[];[];;[];[];[]
1255;1255;NqH0kLCm1cI;5;['ERROR'];[True];[404];[];[];;[];[];[]
1256;1256;NqYDzyIUfh0;3;['images\\maxresdefault\\1256_GB_NqYDzyIUfh0_0.jpg'];[False];[200];['person'];[0.95965487];"“the

Stipe Miocic

 
";['neutral'];[([(228, 228, 228), 'Grey89'], 11780.0), ([(238, 238, 238), 'Grey93'], 6644.0), ([(218, 218, 218), 'Grey85'], 5081.0), ([(38, 38, 38), 'Grey15'], 4276.0), ([(58, 58, 58), 'Grey23'], 3078.0)];[([(255, 255, 255), 'White'], 7439.0), ([(128, 128, 128), 'Gray'], 4325.0), ([(192, 192, 192), 'Silver'], 3819.0), ([(0, 0, 0), 'Black'], 1769.0), ([(0, 0, 128), 'Navy'], 1747.0)]
1257;1257;Nrt8lWPEEgM;6;['ERROR'];[True];[404];[];[];;[];[];[]
1258;1258;Ns7h153aFb0;15;['images\\maxresdefault\\1258_GB_Ns7h153aFb0_0.jpg'];[False];[200];[];[];" 
";[];[([(255, 255, 255), 'White'], 11655.0), ([(68, 68, 68), 'Grey27'], 5198.0), ([(58, 58, 58), 'Grey23'], 4831.0), ([(48, 48, 48), 'Grey19'], 4774.0), ([(255, 0, 135), 'DeepPink1'], 4079.0)];[([(128, 128, 128), 'Gray'], 6268.0), ([(128, 0, 128), 'Purple'], 5159.0), ([(255, 255, 255), 'White'], 4211.0), ([(192, 192, 192), 'Silver'], 2940.0), ([(0, 0, 128), 'Navy'], 1102.0)]
1259;1259;NsGrfU5buKc;14;['ERROR'];[True];[404];[];[];;[];[];[]
1260;1260;NsJkUfrqLzY;11;['images\\maxresdefault\\1260_GB_NsJkUfrqLzY_0.jpg'];[False];[200];[];[];" 
";[];[([(255, 255, 255), 'White'], 48779.0), ([(0, 0, 0), 'Black'], 5999.0), ([(8, 8, 8), 'Grey3'], 254.0), ([(238, 238, 238), 'Grey93'], 207.0), ([(218, 218, 218), 'Grey85'], 189.0)];[([(255, 255, 255), 'White'], 13102.0), ([(0, 0, 0), 'Black'], 6292.0), ([(128, 128, 128), 'Gray'], 760.0), ([(192, 192, 192), 'Silver'], 582.0), ([(255, 0, 0), 'Red'], 0.0)]
1261;1261;Nsg6ZDd4NfQ;12;['images\\maxresdefault\\1261_GB_Nsg6ZDd4NfQ_0.jpg'];[False];[200];['person'];[0.893028];" 

 

 
";['neutral'];[([(208, 208, 208), 'Grey82'], 11447.0), ([(198, 198, 198), 'Grey78'], 10321.0), ([(255, 175, 215), 'Pink1'], 6537.0), ([(192, 192, 192), 'Silver'], 5282.0), ([(18, 18, 18), 'Grey7'], 2486.0)];[([(192, 192, 192), 'Silver'], 17526.0), ([(128, 128, 128), 'Gray'], 1789.0), ([(0, 0, 0), 'Black'], 1121.0), ([(128, 0, 0), 'Maroon'], 231.0), ([(128, 128, 0), 'Olive'], 46.0)]
1262;1262;Nsw5HuVGdBI;13;['images\\maxresdefault\\1262_GB_Nsw5HuVGdBI_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.7158505, 0.59196645, 0.5472557, 0.52919596];" 
";['happy', 'happy', 'happy'];[([(18, 18, 18), 'Grey7'], 14541.0), ([(8, 8, 8), 'Grey3'], 8798.0), ([(28, 28, 28), 'Grey11'], 7713.0), ([(38, 38, 38), 'Grey15'], 5762.0), ([(255, 255, 255), 'White'], 4384.0)];[([(0, 0, 0), 'Black'], 9799.0), ([(128, 0, 0), 'Maroon'], 4492.0), ([(128, 128, 128), 'Gray'], 2751.0), ([(192, 192, 192), 'Silver'], 2256.0), ([(255, 255, 255), 'White'], 673.0)]
1263;1263;NuKHa6c2LuU;9;['images\\maxresdefault\\1263_GB_NuKHa6c2LuU_0.jpg'];[False];[200];['tie', 'tie'];[0.7292733, 0.57148176];"SOE Se
2.9."" ti
fe ok a

 

ZONA fers
";[];[([(215, 175, 175), 'MistyRose3'], 14505.0), ([(238, 238, 238), 'Grey93'], 5699.0), ([(255, 255, 255), 'White'], 4295.0), ([(228, 228, 228), 'Grey89'], 2691.0), ([(175, 135, 135), 'RosyBrown'], 2206.0)];[([(192, 192, 192), 'Silver'], 10696.0), ([(128, 128, 128), 'Gray'], 4417.0), ([(255, 255, 255), 'White'], 4226.0), ([(0, 0, 0), 'Black'], 1089.0), ([(128, 128, 0), 'Olive'], 153.0)]
1264;1264;NuhhbcLyWWo;11;['images\\maxresdefault\\1264_GB_NuhhbcLyWWo_0.jpg'];[False];[200];['person'];[0.5920265];;[];[([(8, 8, 8), 'Grey3'], 12091.0), ([(18, 18, 18), 'Grey7'], 8575.0), ([(0, 0, 0), 'Black'], 6819.0), ([(28, 28, 28), 'Grey11'], 5788.0), ([(38, 38, 38), 'Grey15'], 3788.0)];[([(0, 0, 0), 'Black'], 16626.0), ([(128, 128, 128), 'Gray'], 1510.0), ([(192, 192, 192), 'Silver'], 1509.0), ([(255, 255, 255), 'White'], 1091.0), ([(255, 0, 0), 'Red'], 0.0)]
1265;1265;NukmFF__G-g;36;['images\\maxresdefault\\1265_GB_NukmFF__G-g_0.jpg'];[False];[200];['bottle', 'person'];[0.61780953, 0.57977134];" 
";[];[([(28, 28, 28), 'Grey11'], 37679.0), ([(18, 18, 18), 'Grey7'], 10515.0), ([(38, 38, 38), 'Grey15'], 2144.0), ([(255, 255, 255), 'White'], 1102.0), ([(48, 48, 48), 'Grey19'], 919.0)];[([(0, 0, 0), 'Black'], 15831.0), ([(128, 128, 128), 'Gray'], 1887.0), ([(255, 255, 255), 'White'], 1346.0), ([(192, 192, 192), 'Silver'], 1186.0), ([(128, 0, 0), 'Maroon'], 365.0)]
1266;1266;Nw-BMNnr1Ko;1;['images\\maxresdefault\\1266_GB_Nw-BMNnr1Ko_0.jpg'];[False];[200];['person', 'person', 'person', 'tie', 'tie'];[0.900017, 0.8360574, 0.7823276, 0.7751013, 0.50160974];;['neutral', 'sad', 'neutral', 'happy'];[([(58, 58, 58), 'Grey23'], 10575.0), ([(48, 48, 48), 'Grey19'], 9055.0), ([(68, 68, 68), 'Grey27'], 6842.0), ([(38, 38, 38), 'Grey15'], 6031.0), ([(78, 78, 78), 'Grey30'], 4150.0)];[([(0, 0, 0), 'Black'], 5328.0), ([(128, 128, 128), 'Gray'], 4275.0), ([(0, 0, 128), 'Navy'], 2589.0), ([(128, 0, 0), 'Maroon'], 2389.0), ([(0, 128, 128), 'Teal'], 2080.0)]
1267;1267;NxuwtI5Jp_0;3;['images\\maxresdefault\\1267_GB_NxuwtI5Jp_0_0.jpg'];[False];[200];[];[];" 
";['sad', 'neutral'];[([(48, 48, 48), 'Grey19'], 5749.0), ([(38, 38, 38), 'Grey15'], 4012.0), ([(135, 95, 95), 'LightPink4'], 3598.0), ([(58, 58, 58), 'Grey23'], 2870.0), ([(78, 78, 78), 'Grey30'], 2863.0)];[([(128, 128, 128), 'Gray'], 7391.0), ([(0, 0, 0), 'Black'], 3668.0), ([(192, 192, 192), 'Silver'], 3549.0), ([(255, 255, 255), 'White'], 1965.0), ([(128, 128, 0), 'Olive'], 1384.0)]
1268;1268;NzrQg6TMd6c;8;['images\\maxresdefault\\1268_GB_NzrQg6TMd6c_0.jpg'];[False];[200];[];[];" 
";[];[([(28, 28, 28), 'Grey11'], 15678.0), ([(38, 38, 38), 'Grey15'], 11153.0), ([(18, 18, 18), 'Grey7'], 6326.0), ([(58, 58, 58), 'Grey23'], 4646.0), ([(48, 48, 48), 'Grey19'], 4576.0)];[([(0, 0, 0), 'Black'], 10410.0), ([(255, 255, 255), 'White'], 3294.0), ([(128, 0, 0), 'Maroon'], 3080.0), ([(128, 128, 128), 'Gray'], 2336.0), ([(192, 192, 192), 'Silver'], 1112.0)]
1269;1269;O-fydBL9g_k;31;['images\\maxresdefault\\1269_GB_O-fydBL9g_k_0.jpg'];[False];[200];[];[];" 
";[];[([(238, 238, 238), 'Grey93'], 6530.0), ([(255, 255, 255), 'White'], 4701.0), ([(208, 208, 208), 'Grey82'], 3526.0), ([(215, 215, 215), 'Grey84'], 2737.0), ([(218, 218, 218), 'Grey85'], 2672.0)];[([(128, 128, 128), 'Gray'], 6380.0), ([(192, 192, 192), 'Silver'], 6344.0), ([(255, 255, 255), 'White'], 3718.0), ([(255, 255, 0), 'Yellow'], 2425.0), ([(128, 128, 0), 'Olive'], 1056.0)]
1270;1270;O02MnrL_wrc;25;['images\\maxresdefault\\1270_GB_O02MnrL_wrc_0.jpg'];[False];[200];['person'];[0.82509035];" 
";['neutral'];[([(8, 8, 8), 'Grey3'], 13695.0), ([(38, 38, 38), 'Grey15'], 3581.0), ([(18, 18, 18), 'Grey7'], 3559.0), ([(28, 28, 28), 'Grey11'], 3340.0), ([(48, 48, 48), 'Grey19'], 2855.0)];[([(0, 0, 0), 'Black'], 6981.0), ([(192, 192, 192), 'Silver'], 4589.0), ([(128, 128, 128), 'Gray'], 4472.0), ([(255, 255, 255), 'White'], 2489.0), ([(128, 0, 0), 'Maroon'], 736.0)]
1271;1271;O1RNq6rMbds;7;['ERROR'];[True];[404];[];[];;[];[];[]
1272;1272;O3eO646jjzQ;9;['ERROR'];[True];[404];[];[];;[];[];[]
1273;1273;O3hz_DQ63No;9;['ERROR'];[True];[404];[];[];;[];[];[]
1274;1274;O5ROSS9ReUY;31;['images\\maxresdefault\\1274_GB_O5ROSS9ReUY_0.jpg'];[False];[200];['person', 'person'];[0.8837005, 0.8142043];" 

HOT SUMMER
NIGHTS
Bie

 

 
";[];[([(48, 48, 48), 'Grey19'], 11017.0), ([(135, 95, 95), 'LightPink4'], 6938.0), ([(38, 38, 38), 'Grey15'], 6244.0), ([(58, 58, 58), 'Grey23'], 5330.0), ([(28, 28, 28), 'Grey11'], 4632.0)];[([(0, 0, 0), 'Black'], 6900.0), ([(128, 128, 128), 'Gray'], 5611.0), ([(128, 0, 0), 'Maroon'], 3481.0), ([(128, 128, 0), 'Olive'], 3092.0), ([(255, 255, 255), 'White'], 1212.0)]
1275;1275;O5xqc3NcNVI;12;['images\\maxresdefault\\1275_GB_O5xqc3NcNVI_0.jpg'];[False];[200];[];[];" 

 
";['happy'];[([(255, 175, 135), 'LightSalmon1'], 4406.0), ([(255, 255, 255), 'White'], 4342.0), ([(255, 255, 215), 'Cornsilk1'], 3255.0), ([(175, 135, 95), 'LightSalmon3'], 3144.0), ([(135, 95, 95), 'LightPink4'], 2811.0)];[([(192, 192, 192), 'Silver'], 7267.0), ([(128, 128, 128), 'Gray'], 4097.0), ([(255, 255, 255), 'White'], 3237.0), ([(128, 128, 0), 'Olive'], 2179.0), ([(128, 0, 0), 'Maroon'], 1780.0)]
1276;1276;O8hm2Ml-pA8;30;['images\\maxresdefault\\1276_GB_O8hm2Ml-pA8_0.jpg'];[False];[200];['person'];[0.7716934];" 
";[];[([(0, 0, 0), 'Black'], 22026.0), ([(18, 18, 18), 'Grey7'], 5725.0), ([(8, 8, 8), 'Grey3'], 5644.0), ([(28, 28, 28), 'Grey11'], 4058.0), ([(38, 38, 38), 'Grey15'], 3031.0)];[([(0, 0, 0), 'Black'], 13939.0), ([(128, 0, 128), 'Purple'], 2033.0), ([(128, 128, 128), 'Gray'], 1990.0), ([(128, 0, 0), 'Maroon'], 1270.0), ([(0, 0, 128), 'Navy'], 1057.0)]
1277;1277;O8nZrqbHwaA;2;['images\\maxresdefault\\1277_GB_O8nZrqbHwaA_0.jpg'];[False];[200];['person'];[0.92362916];" 
";[];[([(68, 68, 68), 'Grey27'], 4336.0), ([(175, 175, 135), 'NavajoWhite3'], 3719.0), ([(58, 58, 58), 'Grey23'], 3491.0), ([(48, 48, 48), 'Grey19'], 3201.0), ([(175, 135, 135), 'RosyBrown'], 2981.0)];[([(128, 128, 128), 'Gray'], 9028.0), ([(0, 0, 0), 'Black'], 5438.0), ([(192, 192, 192), 'Silver'], 3434.0), ([(255, 255, 255), 'White'], 1201.0), ([(128, 0, 0), 'Maroon'], 1048.0)]
1278;1278;OAGfx7eB3gA;30;['images\\maxresdefault\\1278_GB_OAGfx7eB3gA_0.jpg'];[False];[200];[];[];" 
";[];[([(0, 0, 0), 'Black'], 15120.0), ([(135, 95, 95), 'LightPink4'], 5957.0), ([(175, 135, 135), 'RosyBrown'], 4444.0), ([(28, 28, 28), 'Grey11'], 2581.0), ([(128, 128, 128), 'Grey'], 2449.0)];[([(128, 128, 128), 'Gray'], 12115.0), ([(0, 0, 0), 'Black'], 6436.0), ([(192, 192, 192), 'Silver'], 1663.0), ([(128, 0, 0), 'Maroon'], 330.0), ([(0, 0, 128), 'Navy'], 70.0)]
1279;1279;ODuU3wkNqfk;8;['ERROR'];[True];[404];[];[];;[];[];[]
1280;1280;OG6qjAivguw;2;['ERROR'];[True];[404];[];[];;[];[];[]
1281;1281;OGKchfcd-5w;9;['images\\maxresdefault\\1281_GB_OGKchfcd-5w_0.jpg'];[False];[200];['person', 'person', 'person'];[0.8603162, 0.84770745, 0.7973968];" 

ae 7

L.A. ate FREESTYLE #030
eee wine hClUklU te UU]
";['neutral', 'happy', 'happy'];[([(0, 0, 0), 'Black'], 11492.0), ([(255, 255, 255), 'White'], 4610.0), ([(28, 28, 28), 'Grey11'], 2941.0), ([(255, 215, 175), 'NavajoWhite1'], 2498.0), ([(38, 38, 38), 'Grey15'], 2250.0)];[([(0, 0, 0), 'Black'], 8367.0), ([(128, 128, 128), 'Gray'], 3663.0), ([(192, 192, 192), 'Silver'], 3408.0), ([(255, 255, 255), 'White'], 2277.0), ([(128, 128, 0), 'Olive'], 1679.0)]
1282;1282;OHOkdEBpwDc;13;['images\\maxresdefault\\1282_GB_OHOkdEBpwDc_0.jpg'];[False];[200];['person'];[0.9588888];" 

Vena Wine a SiN

IS >i

ATH oo Se
U-verse NETFLIX

 

 

 

 
";['neutral'];[([(8, 8, 8), 'Grey3'], 6705.0), ([(95, 0, 0), 'DarkRed'], 6585.0), ([(255, 255, 255), 'White'], 4807.0), ([(18, 18, 18), 'Grey7'], 4333.0), ([(48, 48, 48), 'Grey19'], 4048.0)];[([(0, 0, 0), 'Black'], 9564.0), ([(255, 255, 255), 'White'], 4218.0), ([(128, 0, 0), 'Maroon'], 2610.0), ([(128, 128, 128), 'Gray'], 2147.0), ([(192, 192, 192), 'Silver'], 1579.0)]
