;number;id;count;thumbnail_path;error;status;obj_names;obj_scores;ocr_texts;emotions;colors;cropped_colors;gray_mean_score;color_mean_score;gray_hist_score;red_hist_score;blue_hist_score;green_hist_score;edges_score;entropy_score;vevo
1896;1896;_6ViZ13mN9I;3;['images\\maxresdefault\\1896_GB__6ViZ13mN9I_0.jpg'];[False];[200];['person', 'person'];[0.92701745, 0.71185786];"7 '
BEATDOP

 
";['neutral'];[([(28, 28, 28), 'Grey11'], 7899.0), ([(18, 18, 18), 'Grey7'], 5496.0), ([(135, 95, 95), 'LightPink4'], 4688.0), ([(58, 58, 58), 'Grey23'], 3536.0), ([(38, 38, 38), 'Grey15'], 3508.0)];[([(0, 0, 0), 'Black'], 8092.0), ([(128, 128, 128), 'Gray'], 6547.0), ([(192, 192, 192), 'Silver'], 2105.0), ([(128, 0, 0), 'Maroon'], 1601.0), ([(128, 128, 0), 'Olive'], 1185.0)];1195497.0;944992.0;3354.98291015625;3220.745361328125;3335.795166015625;3167.40576171875;1679319.0;266.1487244022423;False
1897;1897;_6lGaYh71g4;13;['images\\maxresdefault\\1897_GB__6lGaYh71g4_0.jpg'];[False];[200];['person'];[0.76896495];" 
";['surprise'];[([(255, 255, 255), 'White'], 4169.0), ([(238, 238, 238), 'Grey93'], 4078.0), ([(78, 78, 78), 'Grey30'], 3291.0), ([(135, 95, 95), 'LightPink4'], 3133.0), ([(68, 68, 68), 'Grey27'], 2564.0)];[([(128, 128, 128), 'Gray'], 9244.0), ([(255, 255, 255), 'White'], 4926.0), ([(192, 192, 192), 'Silver'], 3411.0), ([(0, 0, 0), 'Black'], 1364.0), ([(128, 128, 0), 'Olive'], 851.0)];943716.0;1081896.0;4850.224609375;4672.5498046875;5095.796875;4961.6796875;1678768.0;278.5678984097929;False
1898;1898;_7985zBEM3o;21;['images\\maxresdefault\\1898_GB__7985zBEM3o_0.jpg'];[False];[200];[];[];" 
";[];[([(18, 18, 18), 'Grey7'], 8156.0), ([(28, 28, 28), 'Grey11'], 4280.0), ([(8, 8, 8), 'Grey3'], 4124.0), ([(255, 175, 95), 'SandyBrown'], 2709.0), ([(38, 38, 38), 'Grey15'], 2419.0)];[([(0, 0, 0), 'Black'], 8213.0), ([(192, 192, 192), 'Silver'], 6005.0), ([(128, 128, 128), 'Gray'], 5055.0), ([(255, 255, 255), 'White'], 1072.0), ([(0, 0, 128), 'Navy'], 174.0)];1065177.0;1083007.0;2950.677490234375;2886.76171875;2907.976318359375;2921.387939453125;1678679.0;268.02574076192656;False
1899;1899;_7z85ipjSwA;31;['images\\maxresdefault\\1899_GB__7z85ipjSwA_0.jpg'];[False];[200];['person', 'person'];[0.893591, 0.8753793];" 
";[];[([(135, 175, 215), 'LightSkyBlue3'], 7326.0), ([(95, 135, 175), 'SteelBlue'], 6306.0), ([(95, 95, 135), 'MediumPurple4'], 4785.0), ([(18, 18, 18), 'Grey7'], 4602.0), ([(95, 135, 215), 'SteelBlue3'], 3758.0)];[([(128, 128, 128), 'Gray'], 8460.0), ([(0, 0, 0), 'Black'], 3558.0), ([(192, 192, 192), 'Silver'], 2755.0), ([(0, 0, 128), 'Navy'], 2713.0), ([(0, 128, 128), 'Teal'], 1369.0)];1092323.0;1045433.0;3980.875;3856.020263671875;5638.05517578125;3647.260986328125;1679057.0;185.93765015444458;False
1900;1900;_804kr2rMrQ;7;['images\\maxresdefault\\1900_GB__804kr2rMrQ_0.jpg'];[False];[200];['person', 'person', 'person', 'person', 'person', 'person', 'person'];[0.8183151, 0.78214324, 0.7458682, 0.6391429, 0.57690454, 0.5629573, 0.51721454];"ry 6 S a 1

| <= é i\\

“4 ; X

PIA AT CIS
OFFICIAL

 

——
";[];[([(48, 48, 48), 'Grey19'], 3927.0), ([(58, 58, 58), 'Grey23'], 3778.0), ([(0, 0, 0), 'Black'], 3442.0), ([(158, 158, 158), 'Grey62'], 3276.0), ([(168, 168, 168), 'Grey66'], 3272.0)];[([(128, 128, 128), 'Gray'], 7876.0), ([(192, 192, 192), 'Silver'], 6920.0), ([(0, 0, 0), 'Black'], 5839.0), ([(255, 255, 255), 'White'], 101.0), ([(255, 0, 0), 'Red'], 0.0)];996068.0;1113419.0;3976.950927734375;4465.734375;4341.001953125;4282.9794921875;1679369.0;182.64466308202725;False
1901;1901;_8VHAHoCUVY;12;['images\\maxresdefault\\1901_GB__8VHAHoCUVY_0.jpg'];[False];[200];[];[];" 
";[];[([(255, 255, 255), 'White'], 6692.0), ([(48, 48, 48), 'Grey19'], 3161.0), ([(28, 28, 28), 'Grey11'], 3160.0), ([(0, 0, 0), 'Black'], 2958.0), ([(8, 8, 8), 'Grey3'], 2809.0)];[([(0, 0, 0), 'Black'], 6531.0), ([(255, 255, 255), 'White'], 3604.0), ([(128, 128, 0), 'Olive'], 2647.0), ([(128, 128, 128), 'Gray'], 2520.0), ([(192, 192, 192), 'Silver'], 2070.0)];1085791.0;1063835.0;2624.6259765625;2060.787841796875;2500.182373046875;2632.3740234375;1678134.0;513.8160393547648;False
1902;1902;_9wK8hVvjAU;11;['images\\maxresdefault\\1902_GB__9wK8hVvjAU_0.jpg'];[False];[200];['person'];[0.81864196];"eile

 
";[];[([(198, 198, 198), 'Grey78'], 9142.0), ([(208, 208, 208), 'Grey82'], 6460.0), ([(238, 238, 238), 'Grey93'], 5762.0), ([(135, 95, 95), 'LightPink4'], 4053.0), ([(228, 228, 228), 'Grey89'], 2971.0)];[([(192, 192, 192), 'Silver'], 8040.0), ([(255, 255, 255), 'White'], 6254.0), ([(128, 128, 128), 'Gray'], 4311.0), ([(128, 128, 0), 'Olive'], 809.0), ([(128, 0, 0), 'Maroon'], 759.0)];752506.0;841635.0;7872.798828125;7657.0419921875;8175.20703125;7806.1240234375;1679433.0;327.4998283949205;False
1903;1903;_AsPY1bQx70;31;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1904;1904;_DiGQRaaHvg;15;['images\\maxresdefault\\1904_GB__DiGQRaaHvg_0.jpg'];[False];[200];[];[];" 
";[];[([(158, 158, 158), 'Grey62'], 8604.0), ([(148, 148, 148), 'Grey58'], 8527.0), ([(118, 118, 118), 'Grey46'], 5490.0), ([(138, 138, 138), 'Grey54'], 5286.0), ([(128, 128, 128), 'Grey'], 4714.0)];[([(128, 128, 128), 'Gray'], 16060.0), ([(192, 192, 192), 'Silver'], 2855.0), ([(0, 0, 0), 'Black'], 1574.0), ([(0, 128, 0), 'Green'], 99.0), ([(255, 255, 255), 'White'], 82.0)];639782.0;963902.0;8933.732421875;8813.04296875;8904.8212890625;9297.6572265625;1679705.0;211.0216222400183;False
1905;1905;_EvMYEfF_hQ;6;['images\\maxresdefault\\1905_GB__EvMYEfF_hQ_0.jpg'];[False];[200];['person'];[0.8713291];"   

Stranger Things|

  
 
     

does stranger things get less scary
did stranger things cast jennifer lawerence
is stranger things based on a true story

 
 
";['happy', 'happy'];[([(255, 255, 255), 'White'], 30705.0), ([(0, 0, 0), 'Black'], 5544.0), ([(238, 238, 238), 'Grey93'], 3013.0), ([(8, 8, 8), 'Grey3'], 2963.0), ([(215, 175, 175), 'MistyRose3'], 1869.0)];[([(255, 255, 255), 'White'], 10825.0), ([(192, 192, 192), 'Silver'], 3298.0), ([(128, 128, 128), 'Gray'], 2764.0), ([(0, 0, 0), 'Black'], 2554.0), ([(128, 0, 0), 'Maroon'], 944.0)];1104114.0;1368176.0;9206.875;8757.126953125;8529.6298828125;8976.697265625;1679519.0;716.9114517789727;False
1906;1906;_H1vcldAsP0;12;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1907;1907;_H3OHSoNQUI;3;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1908;1908;_I_D_8Z4sJE;36;['images\\maxresdefault\\1908_GB__I_D_8Z4sJE_0.jpg'];[False];[200];['person', 'person'];[0.9468516, 0.9164945];" 
";['fear'];[([(0, 95, 255), 'DodgerBlue2'], 7228.0), ([(95, 95, 215), 'SlateBlue3'], 6796.0), ([(0, 135, 255), 'DodgerBlue1'], 3573.0), ([(0, 0, 255), 'Blue'], 2683.0), ([(215, 215, 255), 'LightSteelBlue1'], 2364.0)];[([(128, 128, 128), 'Gray'], 5472.0), ([(0, 0, 255), 'Blue'], 3280.0), ([(0, 0, 0), 'Black'], 2365.0), ([(0, 255, 255), 'Cyan'], 2334.0), ([(192, 192, 192), 'Silver'], 2145.0)];1058634.0;1011567.0;4659.98681640625;9817.6875;4049.7314453125;3655.281005859375;1679207.0;259.1132593524768;False
1909;1909;_J7dEhYttbQ;33;['images\\maxresdefault\\1909_GB__J7dEhYttbQ_0.jpg'];[False];[200];['person', 'bed'];[0.9253582, 0.5202342];" 
";['neutral'];[([(95, 135, 135), 'PaleTurquoise4'], 7373.0), ([(158, 158, 158), 'Grey62'], 4840.0), ([(168, 168, 168), 'Grey66'], 4479.0), ([(148, 148, 148), 'Grey58'], 4126.0), ([(78, 78, 78), 'Grey30'], 3470.0)];[([(128, 128, 128), 'Gray'], 10834.0), ([(192, 192, 192), 'Silver'], 4945.0), ([(0, 0, 0), 'Black'], 2933.0), ([(0, 128, 128), 'Teal'], 1051.0), ([(128, 0, 0), 'Maroon'], 526.0)];797082.0;1087520.0;6812.76318359375;6873.63232421875;7000.3984375;7139.931640625;1679769.0;221.08237043816496;False
1910;1910;_JbpTEtGTz8;8;['images\\maxresdefault\\1910_GB__JbpTEtGTz8_0.jpg'];[False];[200];['person'];[0.8728971];"  
   

  

‘aye

: on DY Ma ‘

be oer

m a)
aa

ary)
tel I
";[];[([(68, 68, 68), 'Grey27'], 3410.0), ([(78, 78, 78), 'Grey30'], 3142.0), ([(58, 58, 58), 'Grey23'], 3045.0), ([(255, 255, 255), 'White'], 3010.0), ([(148, 148, 148), 'Grey58'], 2922.0)];[([(128, 128, 128), 'Gray'], 7914.0), ([(192, 192, 192), 'Silver'], 6163.0), ([(255, 255, 255), 'White'], 2444.0), ([(0, 0, 0), 'Black'], 2075.0), ([(0, 128, 128), 'Teal'], 1670.0)];1006406.0;1055671.0;3711.576416015625;4627.0888671875;3715.76171875;4258.10791015625;1678437.0;322.0872897837776;False
1911;1911;_Jc8hxt6kdU;11;['images\\maxresdefault\\1911_GB__Jc8hxt6kdU_0.jpg'];[False];[200];[];[];"    
   
  

Wf =
a ‘\ 2 \ *« _ . 2
f als

PROMETHEUS LENS

|
";[];[([(215, 215, 175), 'LightYellow3'], 3946.0), ([(18, 18, 18), 'Grey7'], 3240.0), ([(218, 218, 218), 'Grey85'], 2846.0), ([(175, 175, 95), 'DarkKhaki'], 2305.0), ([(8, 8, 8), 'Grey3'], 2250.0)];[([(192, 192, 192), 'Silver'], 7583.0), ([(255, 255, 255), 'White'], 3844.0), ([(128, 128, 128), 'Gray'], 3602.0), ([(128, 128, 0), 'Olive'], 2395.0), ([(0, 0, 0), 'Black'], 2322.0)];932411.0;994230.0;4649.4462890625;4171.1767578125;4429.53076171875;4921.9619140625;1678614.0;327.1340807687908;False
1912;1912;_KBc4B5JFoQ;22;['images\\maxresdefault\\1912_GB__KBc4B5JFoQ_0.jpg'];[False];[200];[];[];" 
";[];[([(8, 8, 8), 'Grey3'], 23861.0), ([(18, 18, 18), 'Grey7'], 4980.0), ([(48, 48, 48), 'Grey19'], 4271.0), ([(38, 38, 38), 'Grey15'], 3955.0), ([(28, 28, 28), 'Grey11'], 3163.0)];[([(0, 0, 0), 'Black'], 11668.0), ([(128, 0, 128), 'Purple'], 3367.0), ([(0, 0, 128), 'Navy'], 2986.0), ([(255, 0, 255), 'Magenta'], 2051.0), ([(0, 0, 255), 'Blue'], 344.0)];1383075.0;1223494.0;8524.5458984375;5852.29638671875;6908.7529296875;10363.724609375;1679609.0;463.5395263699806;False
1913;1913;_KEN-cxmGw8;12;['images\\maxresdefault\\1913_GB__KEN-cxmGw8_0.jpg'];[False];[200];['person', 'person'];[0.93013537, 0.6296786];"[A970 s) es
awnnns

 

  
     

ae
oMnre memes (he Grond Tour
On

wwe ——

 

WT rey
emis

  
";['happy', 'happy'];[([(168, 168, 168), 'Grey66'], 8184.0), ([(0, 0, 0), 'Black'], 6887.0), ([(192, 192, 192), 'Silver'], 5797.0), ([(158, 158, 158), 'Grey62'], 5036.0), ([(175, 175, 175), 'Grey69'], 4735.0)];[([(128, 128, 128), 'Gray'], 8251.0), ([(192, 192, 192), 'Silver'], 7682.0), ([(0, 0, 0), 'Black'], 3088.0), ([(255, 255, 255), 'White'], 639.0), ([(0, 128, 128), 'Teal'], 355.0)];682760.0;1269722.0;8228.8466796875;8117.05859375;7858.2890625;8109.1845703125;1679276.0;263.41814437707353;False
1914;1914;_Oht6ZNXx7I;6;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1915;1915;_P3l2rwAaOs;7;['images\\maxresdefault\\1915_GB__P3l2rwAaOs_0.jpg'];[False];[200];['person', 'tie'];[0.94377273, 0.7134256];" 
";['neutral'];[([(18, 18, 18), 'Grey7'], 5258.0), ([(28, 28, 28), 'Grey11'], 4348.0), ([(0, 0, 0), 'Black'], 3262.0), ([(135, 175, 175), 'LightSkyBlue3'], 2956.0), ([(135, 135, 175), 'LightSlateGrey'], 2685.0)];[([(192, 192, 192), 'Silver'], 11600.0), ([(0, 0, 0), 'Black'], 4588.0), ([(128, 128, 128), 'Gray'], 1903.0), ([(255, 255, 255), 'White'], 1001.0), ([(128, 0, 0), 'Maroon'], 999.0)];966635.0;1015939.0;3519.1376953125;4651.314453125;3281.10009765625;3761.39111328125;1679778.0;240.6383708957785;False
1916;1916;_PvfiCuNfO0;8;['images\\maxresdefault\\1916_GB__PvfiCuNfO0_0.jpg'];[False];[200];['person'];[0.8671242];" 
";['happy'];[([(188, 188, 188), 'Grey74'], 9087.0), ([(178, 178, 178), 'Grey70'], 6282.0), ([(18, 18, 18), 'Grey7'], 5609.0), ([(192, 192, 192), 'Silver'], 4693.0), ([(198, 198, 198), 'Grey78'], 4057.0)];[([(192, 192, 192), 'Silver'], 8097.0), ([(0, 0, 0), 'Black'], 4439.0), ([(128, 128, 128), 'Gray'], 3823.0), ([(128, 0, 0), 'Maroon'], 3688.0), ([(255, 255, 255), 'White'], 537.0)];896406.0;1088273.0;7330.7998046875;7810.76416015625;7489.13623046875;7273.654296875;1679747.0;336.1799565267132;False
1917;1917;_ROBzItOaOs;1;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1918;1918;_UlPkHa4POE;10;['images\\maxresdefault\\1918_GB__UlPkHa4POE_0.jpg'];[False];[200];['person', 'person', 'bottle'];[0.94133085, 0.93994504, 0.56528085];"—r
WORST
HOOK UP?

    

“>

St aa SECRETS

a z=) >
.
";[];[([(0, 0, 0), 'Black'], 9358.0), ([(238, 238, 238), 'Grey93'], 7676.0), ([(255, 255, 255), 'White'], 4002.0), ([(8, 8, 8), 'Grey3'], 2790.0), ([(215, 0, 0), 'Red3'], 2354.0)];[([(0, 0, 0), 'Black'], 8598.0), ([(192, 192, 192), 'Silver'], 3342.0), ([(255, 255, 255), 'White'], 3204.0), ([(128, 128, 128), 'Gray'], 3077.0), ([(128, 0, 0), 'Maroon'], 1627.0)];1083682.0;1171815.0;3723.51171875;3454.914794921875;3665.376708984375;3402.83056640625;1678699.0;320.9300995309461;False
1919;1919;_XyBa8QsVQU;7;['images\\maxresdefault\\1919_GB__XyBa8QsVQU_0.jpg'];[False];[200];['person'];[0.965683];"F teen
";[];[([(0, 0, 0), 'Black'], 11435.0), ([(255, 215, 215), 'MistyRose1'], 11186.0), ([(238, 238, 238), 'Grey93'], 4321.0), ([(215, 175, 175), 'MistyRose3'], 4145.0), ([(28, 28, 28), 'Grey11'], 3451.0)];[([(255, 255, 255), 'White'], 5761.0), ([(0, 0, 0), 'Black'], 5155.0), ([(128, 128, 128), 'Gray'], 5014.0), ([(192, 192, 192), 'Silver'], 3724.0), ([(128, 0, 0), 'Maroon'], 436.0)];1190179.0;1017818.0;6408.43603515625;5924.1953125;6333.08837890625;5745.666015625;1679970.0;458.40464477748543;False
1920;1920;_YCGFLhrMkk;6;['images\\maxresdefault\\1920_GB__YCGFLhrMkk_0.jpg'];[False];[200];['tie', 'tie'];[0.63404626, 0.63064903];" 

 
";[];[([(28, 28, 28), 'Grey11'], 6175.0), ([(18, 18, 18), 'Grey7'], 5866.0), ([(135, 135, 95), 'Wheat4'], 4932.0), ([(135, 95, 95), 'LightPink4'], 3382.0), ([(175, 135, 95), 'LightSalmon3'], 2869.0)];[([(0, 0, 0), 'Black'], 7938.0), ([(128, 128, 128), 'Gray'], 5544.0), ([(128, 0, 0), 'Maroon'], 3503.0), ([(128, 128, 0), 'Olive'], 1199.0), ([(192, 192, 192), 'Silver'], 969.0)];1124765.0;1006217.0;4800.83154296875;5537.2763671875;4814.7890625;4770.3603515625;1679083.0;198.00503374899898;False
1921;1921;__1SjDrSMik;14;['images\\maxresdefault\\1921_GB___1SjDrSMik_0.jpg'];[False];[200];[];[];"eee
";[];[([(0, 0, 0), 'Black'], 55524.0), ([(95, 255, 95), 'SeaGreen2'], 786.0), ([(95, 215, 95), 'PaleGreen3'], 286.0), ([(8, 8, 8), 'Grey3'], 200.0), ([(95, 175, 95), 'DarkSeaGreen4'], 183.0)];[([(0, 0, 0), 'Black'], 19756.0), ([(0, 255, 0), 'Lime'], 620.0), ([(0, 128, 0), 'Green'], 257.0), ([(128, 128, 128), 'Gray'], 53.0), ([(128, 128, 0), 'Olive'], 50.0)];1220037.0;1554376.0;13697.310546875;13722.61328125;14047.2685546875;12982.029296875;1680376.0;1482.5071502116461;False
1922;1922;_akwfRuL4os;12;['images\\maxresdefault\\1922_GB__akwfRuL4os_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.90449417, 0.86525744, 0.84713733, 0.8151746];" 

ss a tel
Sata!

pEKKE

         

wes
";['neutral', 'neutral', 'angry', 'happy'];[([(8, 8, 8), 'Grey3'], 6987.0), ([(18, 18, 18), 'Grey7'], 6561.0), ([(28, 28, 28), 'Grey11'], 5237.0), ([(38, 38, 38), 'Grey15'], 3240.0), ([(68, 68, 68), 'Grey27'], 2758.0)];[([(128, 128, 128), 'Gray'], 9715.0), ([(0, 0, 0), 'Black'], 6208.0), ([(192, 192, 192), 'Silver'], 2193.0), ([(128, 0, 0), 'Maroon'], 852.0), ([(128, 128, 0), 'Olive'], 703.0)];1244039.0;1017177.0;4526.87744140625;3483.2021484375;4870.0634765625;4197.66015625;1679114.0;280.73401212675896;False
1923;1923;_bQbYmLAZ_k;11;['images\\maxresdefault\\1923_GB__bQbYmLAZ_k_0.jpg'];[False];[200];['person', 'person'];[0.55433136, 0.509404];"a
o-

x

 
";[];[([(38, 38, 38), 'Grey15'], 12173.0), ([(48, 48, 48), 'Grey19'], 8513.0), ([(58, 58, 58), 'Grey23'], 7740.0), ([(28, 28, 28), 'Grey11'], 5853.0), ([(68, 68, 68), 'Grey27'], 4878.0)];[([(128, 0, 0), 'Maroon'], 10415.0), ([(0, 0, 0), 'Black'], 8634.0), ([(255, 0, 0), 'Red'], 1186.0), ([(128, 128, 128), 'Gray'], 254.0), ([(128, 0, 128), 'Purple'], 120.0)];1514410.0;816003.0;8517.548828125;8888.412109375;6939.31591796875;9432.533203125;1679748.0;222.98993250200203;False
1924;1924;_bzQ6sMFUb0;1;['images\\maxresdefault\\1924_GB__bzQ6sMFUb0_0.jpg'];[False];[200];['person', 'person', 'cup', 'cup', 'vase', 'person', 'cup', 'dining table'];[0.9534072, 0.78135365, 0.761008, 0.70339197, 0.6910113, 0.6720345, 0.64943904, 0.6490726];" 
";[];[([(18, 18, 18), 'Grey7'], 5569.0), ([(255, 215, 215), 'MistyRose1'], 4898.0), ([(8, 8, 8), 'Grey3'], 4497.0), ([(0, 95, 215), 'DodgerBlue3'], 3900.0), ([(28, 28, 28), 'Grey11'], 2653.0)];[([(0, 0, 0), 'Black'], 6032.0), ([(128, 128, 128), 'Gray'], 4650.0), ([(192, 192, 192), 'Silver'], 4409.0), ([(128, 0, 0), 'Maroon'], 2046.0), ([(255, 255, 255), 'White'], 1615.0)];1147938.0;1106711.0;2738.66748046875;3792.4970703125;2748.138671875;2423.67138671875;1678642.0;308.6615947832056;False
1925;1925;_ckccU8ojRg;12;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1926;1926;_fQtxKmgJC8;15;['images\\maxresdefault\\1926_GB__fQtxKmgJC8_0.jpg'];[False];[200];[];[];"es
DOCUMENTARY al

The Rory of
(one

 
";[];[([(95, 95, 135), 'MediumPurple4'], 9524.0), ([(48, 48, 48), 'Grey19'], 8894.0), ([(38, 38, 38), 'Grey15'], 7593.0), ([(95, 95, 175), 'SlateBlue3'], 4985.0), ([(68, 68, 68), 'Grey27'], 3569.0)];[([(0, 0, 128), 'Navy'], 6473.0), ([(0, 128, 128), 'Teal'], 4132.0), ([(0, 0, 0), 'Black'], 3213.0), ([(128, 128, 128), 'Gray'], 2934.0), ([(255, 0, 0), 'Red'], 944.0)];1433839.0;1026941.0;6974.580078125;4879.18798828125;6585.09765625;7354.4365234375;1679029.0;210.1037638714106;False
1927;1927;_f_LqAXzol0;7;['images\\maxresdefault\\1927_GB__f_LqAXzol0_0.jpg'];[False];[200];['person'];[0.90786684];" 
";['sad'];[([(0, 0, 0), 'Black'], 14500.0), ([(28, 28, 28), 'Grey11'], 8771.0), ([(38, 38, 38), 'Grey15'], 4633.0), ([(48, 48, 48), 'Grey19'], 4380.0), ([(78, 78, 78), 'Grey30'], 3456.0)];[([(0, 0, 0), 'Black'], 11188.0), ([(128, 128, 128), 'Gray'], 8296.0), ([(192, 192, 192), 'Silver'], 655.0), ([(255, 255, 255), 'White'], 300.0), ([(128, 128, 0), 'Olive'], 130.0)];1403952.0;1061200.0;6914.96728515625;6295.51025390625;7293.263671875;6663.7509765625;1679823.0;645.7437364145978;False
1928;1928;_gRC4L6lNoc;10;['images\\maxresdefault\\1928_GB__gRC4L6lNoc_0.jpg'];[False];[200];[];[];" 
";['neutral', 'sad'];[([(0, 0, 0), 'Black'], 12079.0), ([(95, 0, 0), 'DarkRed'], 5747.0), ([(175, 0, 0), 'Red3'], 5230.0), ([(8, 8, 8), 'Grey3'], 3879.0), ([(135, 0, 0), 'DarkRed'], 2695.0)];[([(0, 0, 0), 'Black'], 8137.0), ([(128, 0, 0), 'Maroon'], 7197.0), ([(128, 128, 128), 'Gray'], 2127.0), ([(192, 192, 192), 'Silver'], 1661.0), ([(255, 0, 0), 'Red'], 990.0)];1195330.0;1125726.0;3830.467529296875;5347.15380859375;2321.60546875;5620.900390625;1678383.0;288.336917972772;False
1929;1929;_hMQe2U4c6w;27;['images\\maxresdefault\\1929_GB__hMQe2U4c6w_0.jpg'];[False];[200];['person', 'person', 'potted plant'];[0.91821575, 0.8813222, 0.54559195];" 
";['neutral'];[([(68, 68, 68), 'Grey27'], 5595.0), ([(78, 78, 78), 'Grey30'], 4550.0), ([(58, 58, 58), 'Grey23'], 4493.0), ([(135, 95, 95), 'LightPink4'], 3372.0), ([(88, 88, 88), 'Grey35'], 3191.0)];[([(128, 128, 128), 'Gray'], 12645.0), ([(192, 192, 192), 'Silver'], 3168.0), ([(128, 0, 0), 'Maroon'], 1943.0), ([(0, 0, 0), 'Black'], 1274.0), ([(128, 128, 0), 'Olive'], 779.0)];1141214.0;1048804.0;5451.7802734375;4967.29345703125;5601.8583984375;5976.97216796875;1678774.0;227.0292872669031;False
1930;1930;_hTTvO50QTs;10;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1931;1931;_j7z_oPTvJM;8;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1932;1932;_lu_Hgw60Ns;10;['images\\maxresdefault\\1932_GB__lu_Hgw60Ns_0.jpg'];[False];[200];['person', 'tie'];[0.83628905, 0.73471];"  

 
";['angry'];[([(175, 135, 95), 'LightSalmon3'], 5162.0), ([(175, 0, 0), 'Red3'], 4323.0), ([(175, 135, 135), 'RosyBrown'], 4068.0), ([(175, 95, 95), 'IndianRed'], 3952.0), ([(8, 8, 8), 'Grey3'], 3918.0)];[([(128, 128, 128), 'Gray'], 10477.0), ([(192, 192, 192), 'Silver'], 3931.0), ([(255, 0, 0), 'Red'], 2255.0), ([(0, 0, 0), 'Black'], 1631.0), ([(128, 128, 0), 'Olive'], 1447.0)];918205.0;1118137.0;5195.30908203125;4223.4072265625;7883.43798828125;4887.93603515625;1679520.0;231.94657361857912;False
1933;1933;_qEfXjdZrWg;10;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1934;1934;_qQsPw4CqUI;10;['images\\maxresdefault\\1934_GB__qQsPw4CqUI_0.jpg'];[False];[200];[];[];" 
";[];[([(175, 0, 0), 'Red3'], 43550.0), ([(48, 48, 48), 'Grey19'], 3403.0), ([(58, 58, 58), 'Grey23'], 1870.0), ([(255, 215, 0), 'Gold1'], 1554.0), ([(215, 215, 0), 'Yellow3'], 1483.0)];[([(128, 0, 0), 'Maroon'], 6123.0), ([(255, 0, 0), 'Red'], 5695.0), ([(0, 0, 0), 'Black'], 3735.0), ([(255, 255, 0), 'Yellow'], 3648.0), ([(128, 128, 0), 'Olive'], 1527.0)];1646402.0;1375040.0;11410.279296875;10654.58984375;10228.1435546875;10098.85546875;1679621.0;1035.7977348129505;False
1935;1935;_t0LX_Of33U;11;['images\\maxresdefault\\1935_GB__t0LX_Of33U_0.jpg'];[False];[200];[];[];;[];[([(0, 0, 0), 'Black'], 38788.0), ([(8, 8, 8), 'Grey3'], 13417.0), ([(18, 18, 18), 'Grey7'], 2428.0), ([(175, 0, 0), 'Red3'], 760.0), ([(95, 0, 0), 'DarkRed'], 642.0)];[([(0, 0, 0), 'Black'], 18845.0), ([(128, 0, 0), 'Maroon'], 1886.0), ([(255, 0, 0), 'Red'], 5.0), ([(255, 255, 255), 'White'], 0.0), ([(0, 255, 0), 'Lime'], 0.0)];1251612.0;1532710.0;13426.375;13564.505859375;12374.52734375;13244.431640625;1680294.0;1956.5071502116461;False
1936;1936;_ti2nJnJZnY;7;['images\\maxresdefault\\1936_GB__ti2nJnJZnY_0.jpg'];[False];[200];[];[];" 
";['sad'];[([(18, 18, 18), 'Grey7'], 12005.0), ([(0, 135, 175), 'DeepSkyBlue3'], 10002.0), ([(28, 28, 28), 'Grey11'], 5071.0), ([(255, 215, 95), 'LightGoldenrod2'], 2871.0), ([(255, 255, 255), 'White'], 2789.0)];[([(0, 0, 0), 'Black'], 5233.0), ([(128, 128, 128), 'Gray'], 3550.0), ([(0, 128, 128), 'Teal'], 3445.0), ([(192, 192, 192), 'Silver'], 2662.0), ([(255, 255, 255), 'White'], 1906.0)];1247328.0;966755.0;5114.51025390625;4517.462890625;5679.20263671875;5213.8212890625;1679282.0;249.92826907676468;False
1937;1937;_wM_jY_rass;7;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
1938;1938;_wNZbgBPz1Q;13;['images\\maxresdefault\\1938_GB__wNZbgBPz1Q_0.jpg'];[False];[200];['person'];[0.7742162];" 
";['surprise'];[([(8, 8, 8), 'Grey3'], 5126.0), ([(158, 158, 158), 'Grey62'], 4620.0), ([(178, 178, 178), 'Grey70'], 4041.0), ([(148, 148, 148), 'Grey58'], 3375.0), ([(28, 28, 28), 'Grey11'], 3371.0)];[([(192, 192, 192), 'Silver'], 6699.0), ([(128, 128, 128), 'Gray'], 6204.0), ([(0, 0, 0), 'Black'], 3723.0), ([(128, 128, 0), 'Olive'], 1330.0), ([(255, 255, 255), 'White'], 1162.0)];935664.0;1185865.0;5921.37548828125;5196.51806640625;5597.38623046875;5904.6123046875;1679515.0;275.5997025511955;False
1939;1939;_wVB6pfWwnE;14;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
